,Purchase_Date,Falchion,Falchion_Blue_Steel_FT,Falchion_Blue_Steel_MW,Falchion_Blue_Steel_WW,Falchion_Boreal_forest_FT,Falchion_Case_Hardened_FT,Falchion_Crimson_web_FT,Falchion_Fade_FN,Falchion_Forest_DDPAT_FT,Falchion_Night_FT,Falchion_safari_mesh_FT,Falchion_Scorched_FT,Falchion_Slaughter_FN,Falchion_Slaughter_MW,Falchion_Stained_FT,Falchion_Stained_MW,Falchion_Stained_WW,Falchion_Urban_masked_FT,avg
158,2015/11/1,73.726,76.813,82.907,71.554,51.47,78.242,89.98,130.798,48.988,66.148,46.025,47.226,147.161,129.639,54.871,59.551,55.447,49.623,75.56494444
159,2015/11/2,71.234,73.374,81.265,72.31,53.9,82.46,86.849,132.654,49.631,65.934,44.868,48.604,149.404,124.322,58.955,61.638,56.597,48.619,75.701
160,2015/11/3,75.217,76.7,85.173,74.191,52.413,95.382,86.924,139.295,49.544,67.41,46.908,48.54,148.387,130.046,56.967,61.472,55.115,49.165,77.71383333
161,2015/11/4,75.415,72.613,79.227,73.532,51.748,74.696,89.514,139.637,49.711,69.636,46.416,49.336,156.584,130.978,57.271,64.212,56.913,49.761,77.06666667
162,2015/11/5,74.658,73.551,80.881,70.66,52.679,79.373,84.085,140.482,50.222,66.336,46.24,49.913,149.067,128.813,57.189,62.545,56.965,48.978,76.25761111
163,2015/11/6,73.036,73.935,80.996,71.209,52.838,78.052,86.825,136.225,51.257,67.688,46.506,48.913,150.43,124.484,56.225,60.339,55.953,50.527,75.85766667
164,2015/11/7,74.521,74.929,81.763,67.572,52.447,82.737,86.521,140.611,50.5,68.17,46.529,49.635,150.459,127.226,55.491,61.396,55.1,49.728,76.4075
165,2015/11/8,72.436,73.386,78.789,71.584,51.059,76.467,88.21,131.494,48.581,65.643,45.953,48.741,145.655,125.57,56.927,58.824,54.502,50.543,74.68688889
166,2015/11/9,69.578,70.15,77.912,70.907,51.387,78.085,86.396,124.685,47.711,64.794,44.2,48.016,142.684,119.852,54.885,52.827,53.999,49.099,72.62038889
167,2015/11/10,67.258,67.264,74.439,67.708,52.045,73.289,72.487,127.451,45.685,65.163,43.33,45.941,150.026,116.501,47.409,56.384,50.576,47.54,70.58311111
168,2015/11/11,68.452,68.828,76.361,64.071,47.258,73.306,82.998,127.391,45.668,64.262,43.035,46.106,148.152,112.578,52.762,55.379,53.238,45.44,70.84916667
169,2015/11/12,66.776,67.037,74.099,64.961,48.231,73.373,80.564,124.59,45.219,62.254,43.011,45.396,139.245,120.745,52.945,59.563,53.276,44.659,70.33022222
170,2015/11/13,69.025,66.787,77.134,65.98,48.833,77.636,81.547,121.241,45.472,61.277,42.801,45.464,139.004,122.338,54.663,60.437,51.184,46.141,70.94244444
171,2015/11/14,69.48,70.797,80.403,68.162,48.939,73.815,80.587,128.26,45.987,60.794,43.538,46.71,144.703,121.074,53.521,56.417,52.493,48.189,71.88161111
172,2015/11/15,68.278,70.522,78.79,66.65,50.162,75.522,79.771,126.792,46.097,59.564,42.48,45.184,135.16,115.575,54.441,59.415,52.54,46.201,70.73022222
173,2015/11/16,69.237,69.776,79.769,68.823,49.299,74.328,83.473,126.905,45.096,60.765,42.153,46.066,137.524,120.191,54.015,59.627,52.888,44.929,71.38133333
174,2015/11/17,67.969,69.195,77.326,67.01,48.711,83.035,81.717,123.212,45.042,64.923,43.467,44.96,135.465,117.093,49.114,55.167,51.47,46.005,70.6045
175,2015/11/18,67.267,70.456,74.367,67.805,49.034,73.491,81.407,122.317,46.579,62.505,43.501,46.772,136.681,118.124,53.056,54.096,52.857,45.774,70.33827778
176,2015/11/19,68.255,68.711,78.84,67.443,48.112,75.7,83.462,126.185,47.433,66.385,43.222,46.567,135.306,118.884,53.225,56.335,51.824,45.91,71.21105556
177,2015/11/20,69.843,69.26,74.975,66.641,47.178,74.299,85.199,130.338,47.13,63.884,43.37,46.868,140.48,115.765,52.411,57.648,52.408,43.545,71.18011111
178,2015/11/21,67.721,69.76,77.435,68.872,50.919,73.775,81.056,127.832,47.232,64.119,44.708,46.852,135.033,117.998,53.565,59.549,53.701,47.757,71.54911111
179,2015/11/22,68.16,68.045,79.354,67.458,49.205,75.695,83.052,125.498,47.596,61.717,43.677,45.516,141.83,119.513,55.106,56.279,49.408,46.892,71.33338889
180,2015/11/23,68.175,69.421,74.813,65.042,48.929,74.619,84.479,127.797,46.322,64.062,45.03,46.995,134.197,119.542,54.203,57.152,52.081,47.628,71.13816667
181,2015/11/24,69.46,68.929,78.522,68.003,47.213,72.353,82.814,132.623,45.877,61.328,44.027,47.265,149.895,124.23,52.086,56.611,50.599,47.617,72.19177778
182,2015/11/25,68.341,67.711,78.542,67.224,49.658,77.47,80.22,129.4,46.607,61.978,42.483,45.306,144.751,122.9,52.193,54.52,52.512,47.407,71.6235
183,2015/11/26,66.876,67.941,72.252,63.898,48.944,72.502,76.465,122.521,44.547,60.329,41.389,42.004,137.324,116.012,53.198,49.057,49.776,44.815,68.325
184,2015/11/27,64.22,66.203,71.924,64.748,46.817,76.173,82.707,129.755,43.572,62.682,41.716,46.433,145.939,113.009,51.892,56.379,50.935,44.86,69.998
185,2015/11/28,67.796,65.784,73.702,64.441,46.859,71.006,80.501,125.515,44.95,61.022,42.396,45.468,136.518,114.579,52.385,54.184,50.449,45.053,69.03377778
186,2015/11/29,60.9,66.103,74.511,65.062,44.538,70.513,79.27,119.912,44.888,58.165,42.107,43.002,141.161,115.218,48.897,53.744,47.623,43.864,67.74877778
187,2015/11/30,66.071,64.908,71.628,63.924,45.681,71.966,74.135,122.431,43.087,57.826,40.432,44.258,139.768,112.061,51.259,54.754,48.853,43.709,67.59727778
188,2015/12/1,67.13,66.823,72.017,66.438,46.092,73.226,78.97,121.683,42.948,59.181,39.936,43.255,135.838,111.522,52.393,55.685,48.434,44.145,68.09533333
189,2015/12/2,65.654,67.225,74.957,67.714,45.849,85.9,79.218,128.22,44.085,58.609,41.747,45.306,142.058,114.081,50.243,43.565,49.809,45.323,69.42016667
190,2015/12/3,68.918,69.652,76.782,65.809,47.098,84.686,78.803,123.382,44.709,61.28,41.6,45.59,135.818,115.368,52.402,55.523,51.395,45.764,70.25438889
191,2015/12/4,70.851,73.095,79.01,67.002,49.305,78.071,83.701,134.927,46.306,61.237,41.578,47.137,149.868,119.301,54.609,59.376,52.518,46.662,73.03077778
192,2015/12/5,70.119,74.333,79.273,65.317,48.553,69.564,86.987,136.003,45.915,66.103,42.752,46.173,141.433,122.583,54.956,58.165,54.168,48.144,72.80783333
193,2015/12/6,70.299,70.191,78.364,67.43,48.819,78.519,81.912,137.913,47.292,61.798,44.36,48.461,141.295,126.361,54.911,56.292,53.298,46.495,73.00055556
194,2015/12/7,68.354,71.974,78.53,67.308,50.873,81.264,85.061,134.791,45.645,63.23,44.451,46.022,139.772,122.487,55.932,57.564,54.04,47.26,73.031
195,2015/12/8,71.131,73.255,79.871,69.537,50.21,99.721,83.186,135.51,48.363,64.529,45.039,46.421,157.749,122.505,54.498,57.8,54.241,48.338,75.66133333
196,2015/12/9,66.736,71.129,75.055,69.684,48.814,74.353,82.468,139.453,46.531,62.683,44.537,47.563,145.334,112.465,54.493,57.057,54.183,47.123,72.20338889
197,2015/12/10,66.547,68.005,77.305,64.306,49.632,74.993,82.834,136.508,46.814,59.286,42.165,46.1,145.184,114.124,52.184,57.359,50.596,45.3,71.069
198,2015/12/11,64.423,67.807,76.272,67.36,48.444,77.572,82.314,132.59,46.259,63.039,43.023,45.588,136.707,116.157,54.421,57.907,51.158,46.942,70.99905556
199,2015/12/12,67.92,67.716,75.435,65.742,48.705,75.056,79.876,136.273,46.599,60.774,41.18,46.702,133.706,115.068,50.997,57.147,51.97,45.804,70.37055556
200,2015/12/13,67.992,65.952,70.115,65.659,48.084,76.053,80.094,130.932,46.496,59.597,42.13,45.955,132.241,116.499,54.295,56.315,52.691,45.81,69.82833333
201,2015/12/14,65.538,70.075,78.192,69.674,47.784,74.894,80.994,126.849,45.555,60.035,43.022,45.739,129.27,111.696,51.505,54.711,51.734,45.518,69.59916667
202,2015/12/15,65.971,67.726,73.213,65.698,50.006,76.517,78.438,135.592,46.509,59.553,43.188,47.061,134.876,112.809,51.506,54.464,52.057,45.676,70.04777778
203,2015/12/16,67.856,70.119,74.161,56.557,48.286,92.579,79.061,136.836,45.768,58.964,43.18,44.601,136.569,117.472,51.26,54.678,51.312,44.834,70.78294444
204,2015/12/17,66.158,69.1,78.803,64.287,49.489,74.492,81.783,130.035,45.37,60.993,41.968,44.654,144.829,120.286,51.294,57.508,48.8,44.397,70.79144444
205,2015/12/18,67.837,68.807,75.092,63.219,47.578,77.405,80.225,128.92,45.018,60.018,42.115,43.895,138.933,116.901,51.399,54.205,49.266,43.707,69.69666667
206,2015/12/19,67.575,69.36,73.404,66.833,47.079,77.167,79.159,125.856,43.686,59.713,41.235,44.565,130.022,118.927,50.058,55.244,48.533,43.597,69.00072222
207,2015/12/20,64.852,68.14,74.429,62.922,44.339,75.274,78.636,125.703,43.659,57.874,40.801,42.964,134.596,113.638,50.136,54.658,49.484,43.667,68.09844444
208,2015/12/21,64.29,66.773,75.424,60.622,41.689,70.363,82.122,128.209,43.065,58.886,41.171,42.366,133.692,114.75,48.89,54.876,48.358,42.153,67.64994444
209,2015/12/22,63.114,65.649,72.272,64.001,46.064,64.381,74.337,126.764,42.989,59.162,40.972,41.024,131.387,114.197,49.601,54.082,46.427,43.465,66.66044444
210,2015/12/23,61.85,62.408,75.041,58.844,43.258,69.851,72.729,123.853,40.732,57.486,37.725,40.221,135.786,109.136,46.067,51.322,45.069,40.835,65.12294444
211,2015/12/24,63.657,65.135,72.103,60.531,43.479,69.646,75.992,126.842,41.917,59.447,38.954,41.059,132.923,113.274,48.339,52.22,47.215,40.727,66.30333333
212,2015/12/25,68.622,70.964,81.444,68.852,48.894,75.283,81.866,135.528,45.675,62.091,42.634,45.976,144.769,118.68,54.025,56.628,51.371,46.082,72.188
213,2015/12/26,74.355,76.066,81.201,74.712,52.541,78.62,86.715,135.99,48.869,66.464,46.619,50.357,151.59,130.95,56.625,60.047,54.407,50.084,76.45622222
214,2015/12/27,71.363,75.644,83.386,74.416,49.752,87.31,86.959,140.897,49.231,66.38,46.965,48.539,151.752,129.991,56.056,61.287,54.054,48.776,76.81988889
215,2015/12/28,73.331,75.282,83.701,73.585,53.509,86.178,89.823,142.768,50.988,70.215,48.147,50.348,143.702,124.63,58.527,61.915,55.839,51.298,77.43255556
216,2015/12/29,72.328,74.455,82.531,72.423,53.037,79.453,89.021,138.714,48.981,64.734,47.137,49.846,144.448,123.076,56.145,57.23,54.678,47.384,75.31227778
217,2015/12/30,73.829,77.837,81.633,74.741,52.964,78.733,89.979,141.416,49.507,65.821,45.749,49.754,145.606,124.546,56.559,57.861,54.591,49.344,76.13722222
218,2015/12/31,70.704,76.803,85.924,72.768,52.176,83.815,89.409,139.714,48.16,64.433,45.248,46.242,142.021,118.873,55.001,57.191,54.35,48.843,75.09305556
219,2016/1/1,70.033,70.261,78.129,69.358,48.42,82.935,85.635,135.327,47.297,62.683,43.376,47.057,139.709,102.494,50.99,54.554,50.739,47.798,71.48861111
220,2016/1/2,67.942,69.355,74.044,67.797,48.948,79.639,84.318,129.484,45.939,60.41,43.661,45.593,138.215,113.054,52.653,58.686,50.269,46.28,70.90483333
221,2016/1/3,64.853,68.653,74.997,64.639,45.754,77.925,82.963,127.94,43.988,59.527,42.13,42.752,134.987,118.788,50.743,55.873,48.496,44.568,69.42088889
222,2016/1/4,63.444,67.938,73.319,67.002,47.141,69.903,82.501,127.482,44.016,58.891,41.835,44.428,134.045,113.501,51.235,56.372,49.396,43.431,68.66
223,2016/1/5,65.96,71.562,76.378,67.895,45.101,84.772,81.386,127.703,44.67,60.056,42.797,44.578,139.395,117.671,50.368,55.926,50.775,44.903,70.66088889
224,2016/1/6,65.908,68.71,78.157,65.453,48.529,78.593,82.895,130.387,45.3,58.599,43.428,46.439,140.658,117.183,52.319,55.961,51.255,46.443,70.90094444
225,2016/1/7,65.973,70.207,78.592,67.156,49.291,76.395,81.556,134.83,44.957,58.477,43.953,45.169,139.86,115.839,51.215,57.763,51.419,46.911,71.08683333
226,2016/1/8,65.517,70.267,78.327,68.78,48.56,80.776,82.21,133.82,46.211,60.251,43.042,46.286,145.614,116.69,53.871,57.456,52.166,46.662,72.02811111
227,2016/1/9,66.935,69.197,73.495,66.31,47.926,91.679,82.62,125.786,44.993,61.612,43.024,44.851,136.663,115.995,53.318,55.821,50.55,46.056,70.93505556
228,2016/1/10,66.896,65.081,70.351,63.861,48.158,79.094,81.728,126.059,44.557,61.207,43.247,42.727,144.882,112.23,49.86,53.827,49.843,45.57,69.39877778
229,2016/1/11,65.158,69.278,75.236,65.572,48.278,78.023,80.571,132.014,44.7,60.749,42.013,45.093,131.346,113.246,50.532,56.19,50.063,45.665,69.6515
230,2016/1/12,65.185,65.796,78.522,61.983,45.528,75.134,79.15,128.17,46.29,59.003,42.317,44.954,133.998,113.511,50.027,54.991,49.439,44.958,68.83088889
231,2016/1/13,63.253,67.83,80.44,65.324,48.628,73.547,78.025,124.342,44.305,59.797,42.354,44.457,135.762,115.859,51.298,57.194,47.983,45.012,69.18944444
232,2016/1/14,62.061,64.926,80.286,62.542,46.622,74.742,81.272,124.46,45.448,59.572,42.546,45.046,134.205,109.816,49.65,55.634,48.419,44.069,68.40644444
233,2016/1/15,64.146,67.889,77.758,64.62,47.476,75.776,80.805,133,44.237,59.385,42.946,45.391,136.856,111.086,50.706,48.6,47.606,44.347,69.035
234,2016/1/16,63.713,67.665,77.5,65.35,45.806,72.29,80.44,131.847,44.679,60.996,41.969,44.51,135.892,107.657,50.643,53.985,48.523,45.104,68.80938889
235,2016/1/17,64.039,67.202,73.778,64.865,47.375,77.363,79.068,128.773,44.241,59.009,41.82,44.046,134.149,111,49.586,54.622,48.376,44.226,68.52988889
236,2016/1/18,64.431,66.995,71.107,65.906,46.92,73.353,78.103,125.16,43.387,59.928,42.326,44.144,128.256,109.5,50.655,54.518,51.624,44.367,67.81555556
237,2016/1/19,65.907,64.713,71.887,64.858,46.492,74.434,74.003,126.43,44.947,61.786,42.474,45.015,132.689,109.543,51.019,53.05,51.601,44.714,68.08677778
238,2016/1/20,64.46,66.59,76.221,64.438,45.629,71.427,76.821,129.682,44.854,60.597,42.665,43.974,132.493,111.57,52.156,53.621,51.347,44.883,68.52377778
239,2016/1/21,65.332,66.894,75.409,64.907,45.15,73.728,74.216,130.021,42.927,57.461,41.08,44.001,139.145,115.012,49.406,53.45,48.402,42.425,68.27588889
240,2016/1/22,63.561,68.82,75.286,63.111,47.572,73.825,78.197,123.554,43.809,60.648,42.35,44.563,132.006,111.827,51.012,55.221,50.033,45.687,68.39344444
241,2016/1/23,66.185,68.612,72.467,65.641,45.388,72.388,76.876,130.003,43.831,59.122,42.74,44.796,128.738,108.665,50.91,54.518,48.461,44.635,67.99866667
242,2016/1/24,63.695,65.735,70.976,62.868,45.045,71.802,76.222,125.098,43.386,57.651,41.262,43.629,128.203,112.193,47.863,52.655,45.621,43.307,66.51172222
243,2016/1/25,64.338,65.195,73.192,61.802,45.196,73.2,74.805,129.437,43.356,58.272,49.733,44.225,129.845,112.162,48.864,53.294,48.351,42.497,67.65355556
244,2016/1/26,64.187,64.023,75.261,62.922,46.109,81.283,77.104,124.803,43.414,57.886,41.668,42.95,131.358,109.872,50.3,54.405,47.925,50.716,68.12144444
245,2016/1/27,63.275,64.519,74.756,55.38,45.885,77.76,79.315,122.86,50.149,60.855,53.513,54.409,135.453,112.438,49.701,50.948,48.808,43.746,69.09833333
246,2016/1/28,60.921,64.638,69.442,64.305,45.42,79.246,77.294,121.315,43.443,59.706,56.313,43.655,128.895,111.467,48.942,53.168,49.192,43.833,67.84416667
247,2016/1/29,61.911,64.565,72.723,62.073,45.455,76.386,79.639,126.881,43.392,57.076,41.569,44.227,126.71,108.464,49.936,54.305,48.03,43.197,67.02994444
248,2016/1/30,63.639,65.093,71.598,63.372,46.682,78.568,76.238,125.493,44,60.039,42.09,44.622,128.173,111.905,50.884,54.939,49.229,45.16,67.87355556
249,2016/1/31,63.118,64.741,74.833,62.356,46.064,80.552,78,128.555,44.005,58.464,41.016,44.141,125.431,107.754,49.995,54.009,46.442,44.076,67.41955556
250,2016/2/1,66.172,65.108,74.645,66.277,44.365,72.281,77.826,129.059,44.237,59.078,41.551,43.898,131.932,111.58,50.163,54.283,49.5,43.653,68.08933333
251,2016/2/2,62.959,67.386,75.115,63.118,46.689,76.802,77.842,132.534,43.271,58.453,43.046,44.387,144.169,112.035,46.514,53.565,49.858,43.762,68.9725
252,2016/2/3,63.21,68.083,74.246,63.595,44.216,72.096,77.976,128.903,42.922,57.624,41.966,44.736,132.63,112.784,48.635,52.901,48.807,43.75,67.72666667
253,2016/2/4,62.633,63.384,74.007,60.039,44.88,74.86,77.48,129.695,43.153,56.475,41.635,45.311,133.015,110.705,48.885,53.101,47.138,45.085,67.3045
254,2016/2/5,63.001,64.108,72.253,63.656,44.903,78.465,78.105,126.403,42.377,56.017,40.532,44.86,132.287,112.149,49.499,53.956,46.139,43.472,67.34344444
255,2016/2/6,59.09,62.838,70.987,59.838,43.918,72.187,75.372,122.108,42.098,55.571,39.916,42.467,132.434,107.407,47.873,56.895,46.591,42.97,65.58666667
256,2016/2/7,59.398,62.974,69.522,56.433,41.384,75.01,73.105,119.476,40.049,53.758,38.161,41.883,133.33,106.708,44.849,48.377,43.236,41.144,63.82205556
257,2016/2/8,59.733,61.043,67.026,57.506,43.325,71.307,75.894,120.481,40.705,54.273,38.573,41.529,129.178,104.737,44.156,46.74,43.645,39.652,63.30572222
258,2016/2/9,58.705,61.11,66.43,60.037,41.234,65.16,75.407,113.119,39.828,49.892,38.702,39.794,126.343,103.139,44.767,49.321,45.011,41.146,62.17472222
259,2016/2/10,58.67,59.662,69.036,59.085,42.318,67.682,71.237,118.41,39.43,53.492,38.745,39.321,121.159,108.858,45.968,48.692,42.001,39.481,62.40261111
260,2016/2/11,58.394,60.974,66.96,58.858,40.093,68.852,68.626,116.806,38.989,51.189,37.771,39.392,128.317,105.203,41.416,50.476,44.421,38.848,61.97694444
261,2016/2/12,59.421,60.558,64.862,54.234,40.887,67.132,67.279,119.295,39.068,52.075,38.097,39.696,129.814,104.519,46.206,50.588,44.391,38.899,62.05672222
262,2016/2/13,60.805,60.223,69.564,57.829,43.091,67.501,72.117,123.282,40.812,53.966,38.896,41.98,123.252,107.842,46.785,51.392,45.826,41.923,63.727
263,2016/2/14,60.26,62.282,67.982,60.254,42.024,66.951,72.891,118.1,40.509,55.371,39.782,41.376,127.605,107.591,46.601,47.636,46.897,41.265,63.63205556
264,2016/2/15,61.642,60.793,69.523,59.724,44.604,67.279,76.084,117.936,42.019,56.004,40.738,43.196,129.178,107.942,47.356,52.039,47.738,42.651,64.80255556
265,2016/2/16,60.686,62.142,69.835,61.016,45.031,76.362,80.518,118.95,42.583,54.879,40.068,43.278,126.368,109.096,49.459,53.165,46.929,42.091,65.692
266,2016/2/17,61.766,63.549,71.502,60.58,44.889,69.152,81.67,120.932,42.476,56.524,39.211,42.419,121.525,108.384,47.078,51.261,48.207,42.765,65.21611111
267,2016/2/18,58.562,59,60.11,58.149,42.017,80.921,75.66,119.826,39.395,54.413,36.715,39.506,125.616,104.975,43.032,45.56,45.155,39.329,62.66338889
268,2016/2/19,57.932,58.556,65.978,58.023,42.352,73.356,75.758,116.726,39.641,53.582,37.413,39.894,130.269,104.065,43.461,50.009,43.274,40.028,62.79538889
269,2016/2/20,60.545,61.54,66.95,58.111,43.027,77.753,74.183,116.043,40.924,54.089,38.601,41.257,124.4,102.853,46.279,49.399,45.076,39.49,63.36222222
270,2016/2/21,59.147,59.711,68.18,56.034,42.995,66.78,76.724,120.301,40.454,55.306,38.097,41.086,132.229,104.796,47.14,49.873,44.245,40.191,63.51605556
271,2016/2/22,59.167,62.901,71.728,59.394,43.095,66.959,75.233,118.177,40.421,54.878,39.065,40.178,129.033,106.194,47.255,48.688,44.659,40.229,63.73633333
272,2016/2/23,60.249,64.296,69.361,60.88,42.904,74.006,77.47,120.396,40.862,55.184,38.675,40.752,123.991,105.066,46.002,48.835,45.333,41.018,64.18222222
273,2016/2/24,59.68,60.019,69.694,58.896,42.529,72.924,71.833,116.221,40.602,54.718,38.973,40.611,124.175,105.05,44.473,48.538,44.27,40.095,62.96116667
274,2016/2/25,59.91,59.362,69.848,58.971,45.124,68.488,77.123,121.144,42.317,55.388,39,41.591,117.771,107.348,45.93,49.372,45.168,42.035,63.66055556
275,2016/2/26,60.997,60.591,67.156,59.245,43.969,61.34,77.854,120.517,42.048,56.983,39.913,42.973,122.251,107.135,46.839,50.261,45.652,42.699,63.80127778
276,2016/2/27,61.372,61.716,68.329,61.073,44.652,67.975,78.232,118.74,41.925,56.906,39.779,41.522,130.262,108.873,47.021,50.594,45.139,42.837,64.83038889
277,2016/2/28,62.025,60.289,67.16,58.906,43.899,68.229,71.592,121.007,42.321,55.743,39.946,41.191,121.891,108.187,48.411,50.777,45.63,41.914,63.83988889
278,2016/2/29,62.142,66.112,68.688,63.29,43.781,65.696,73.673,118.043,42.629,55.933,39.996,42.252,124.88,105.354,46.365,50.343,44.706,40.736,64.1455
279,2016/3/1,62.505,62.118,68.814,62.843,44.83,73.553,79.49,118.789,42.687,56.818,40.926,42.385,132.142,109.203,48.835,50.063,47.482,43.19,65.92627778
280,2016/3/2,60.821,62.375,66.718,60.903,46.23,72.154,80.358,119.637,42.811,56.42,41.073,44.249,129.927,113.278,49.604,52.934,48.134,43.624,66.18055556
281,2016/3/3,61.67,62.938,68.749,61.93,46.545,67.92,78.928,117.372,43.817,57.073,41.578,44.093,129.823,108.959,49.616,50.977,48.77,43.309,65.7815
282,2016/3/4,62.972,64.477,70.897,61.885,46.956,72.154,78.762,126.627,43.264,57.973,41.034,44.796,130.715,109.186,50.077,51.744,48.355,44.036,66.995
283,2016/3/5,65.618,64.03,72.701,63.892,46.234,70.56,81.018,127.691,44.121,59.742,42.079,43.736,136.551,110.331,49.01,52.591,48.612,44.322,67.9355
284,2016/3/6,63.015,66.205,72.837,64.145,46.802,74.849,82.233,125.577,43.066,59.961,41.971,43.657,132.177,109.767,49.444,53.144,49.365,43.388,67.86683333
285,2016/3/7,62.123,65.417,72.792,64.008,47.036,70.623,80.857,123.276,43.477,58.347,40.776,43.009,135.642,110.092,48.868,53.171,49.109,42.869,67.30511111
286,2016/3/8,62.043,63.157,71.01,61.506,46.81,91.532,79.3,123.487,44.17,57.818,41.317,44.423,138.85,111.437,49.382,54.714,48.872,43.962,68.54388889
287,2016/3/9,62.582,64.736,74.257,61.726,47.074,67.912,79.509,121.123,43.477,59.108,41.055,43.154,129.154,106.866,48.246,52.207,47.781,44.459,66.357
288,2016/3/10,63.117,67.189,73.838,65.069,46.897,73.859,78.127,126.648,44.885,56.178,42.876,45.153,127.168,109.908,48.658,52.734,51.16,44.885,67.68605556
289,2016/3/11,64.581,65.465,73.071,66.197,47.833,72.914,78.871,126.799,46.23,57.789,43.527,45.327,130.329,108.257,49.268,54.912,49.957,47.059,68.24366667
